file_name,posix_score,status,error
question_219_variants.json,0.3508229164678085,success,
question_21_variants.json,0.27769127552868217,success,
question_220_variants.json,0.3319089231070618,success,
question_221_variants.json,0.3486041387019234,success,
question_222_variants.json,0.2931247608928637,success,
question_223_variants.json,0.29652101573758555,success,
question_224_variants.json,0.30481607289337415,success,
question_225_variants.json,0.2913314703127098,success,
question_226_variants.json,0.3369992505703397,success,
question_227_variants.json,0.2622348186214639,success,
question_228_variants.json,0.3937501968173562,success,
question_229_variants.json,0.3322641446155167,success,
question_22_variants.json,0.3079851592721785,success,
question_230_variants.json,0.27364749124314885,success,
question_231_variants.json,0.3045171294168704,success,
question_232_variants.json,0.2926733162529704,success,
question_233_variants.json,0.3488178700803751,success,
question_234_variants.json,0.30876448497728354,success,
question_235_variants.json,0.36312338290679996,success,
question_236_variants.json,0.32737245247347135,success,
question_237_variants.json,0.315904118759743,success,
question_238_variants.json,0.32535157768012896,success,
question_239_variants.json,0.2771190216297146,success,
question_23_variants.json,0.3451106948599639,success,
question_240_variants.json,0.2822516967027132,success,
question_241_variants.json,0.26224176019137,success,
question_242_variants.json,0.29077123326384857,success,
question_243_variants.json,0.3184512871785521,success,
question_244_variants.json,0.31831948006547334,success,
question_245_variants.json,0.31327951769641854,success,
question_246_variants.json,0.31089447847415663,success,
question_247_variants.json,0.3423339712023225,success,
question_248_variants.json,0.28870774879066874,success,
question_249_variants.json,0.3404229883747418,success,
question_24_variants.json,0.34133178275253945,success,
question_250_variants.json,0.3030553369523953,success,
question_251_variants.json,0.34149739747354046,success,
question_252_variants.json,0.2677166873282458,success,
question_253_variants.json,0.3312030207121721,success,
question_254_variants.json,0.3130920559116158,success,
question_255_variants.json,0.332200678213396,success,
question_256_variants.json,0.30758297684039043,success,
question_257_variants.json,0.32484710650564447,success,
question_258_variants.json,0.34099199423978227,success,
question_259_variants.json,0.3062574980965263,success,
question_25_variants.json,0.2865378035827737,success,
question_260_variants.json,0.3158516713743065,success,
question_261_variants.json,0.28671923949075656,success,
question_262_variants.json,0.32397709229016874,success,
question_263_variants.json,0.3781791112135581,success,
question_264_variants.json,0.2490413614594288,success,
question_265_variants.json,0.40974034221445876,success,
question_266_variants.json,0.27654478633208124,success,
question_267_variants.json,0.319859924192639,success,
question_268_variants.json,0.3496075903987407,success,
question_269_variants.json,0.31153426492566316,success,
question_26_variants.json,0.300218913179295,success,
question_270_variants.json,0.2923096491339344,success,
question_271_variants.json,0.34677910584642696,success,
question_272_variants.json,0.35601202428551904,success,
question_273_variants.json,0.2877086318320231,success,
question_274_variants.json,0.3421682386489303,success,
question_275_variants.json,0.2594661818984358,success,
question_276_variants.json,0.29715911730568745,success,
question_277_variants.json,0.34443978874840203,success,
question_278_variants.json,0.31411877569682756,success,
question_279_variants.json,0.2878552094634122,success,
question_27_variants.json,0.27889231192062136,success,
question_280_variants.json,0.3265993766863455,success,
question_281_variants.json,0.29281983778506726,success,
question_282_variants.json,0.3058108300236661,success,
question_283_variants.json,0.3174784474312279,success,
question_284_variants.json,0.24102405163885252,success,
question_285_variants.json,0.3384411822692398,success,
question_286_variants.json,0.2946546968704421,success,
question_287_variants.json,0.3066901324325145,success,
question_288_variants.json,0.3589698501984897,success,
question_289_variants.json,0.3094859755132411,success,
question_28_variants.json,0.30102186945516446,success,
question_290_variants.json,0.3127552602247625,success,
question_291_variants.json,0.2959210752673886,success,
question_292_variants.json,0.3219525642992892,success,
question_293_variants.json,0.3398690835877942,success,
question_294_variants.json,0.2815903094618608,success,
question_295_variants.json,0.29314972520981447,success,
question_296_variants.json,0.39302773371719335,success,
question_297_variants.json,0.41767266400011094,success,
question_298_variants.json,0.3196826545518395,success,
question_299_variants.json,0.2947809823049087,success,
question_29_variants.json,0.2806706785886594,success,
question_2_variants.json,0.31035088046929804,success,
question_300_variants.json,0.3165378369607851,success,
question_301_variants.json,0.36002534326898633,success,
question_302_variants.json,0.3249566873256993,success,
question_303_variants.json,0.2993402128285079,success,
question_304_variants.json,0.30370125597004194,success,
question_305_variants.json,0.36060399131425047,success,
question_306_variants.json,0.24223740313442502,success,
question_307_variants.json,0.3686368361187678,success,
question_308_variants.json,0.3472524911742648,success,
question_309_variants.json,0.37407724945689524,success,
question_30_variants.json,0.2919187423484998,success,
question_310_variants.json,0.2948958960231106,success,
question_311_variants.json,0.3011746771573354,success,
question_312_variants.json,0.3043211457895074,success,
question_313_variants.json,0.3552955265303672,success,
question_314_variants.json,0.32867572484420915,success,
question_315_variants.json,0.2817420504868391,success,
question_316_variants.json,0.34731925459367996,success,
question_317_variants.json,0.3099734656866034,success,
question_318_variants.json,0.27211897357408377,success,
question_319_variants.json,0.3682740103551224,success,
question_31_variants.json,0.27242538673647854,success,
question_320_variants.json,0.3252948621807233,success,
question_321_variants.json,0.2894312341615724,success,
question_322_variants.json,0.31242118697670807,success,
question_323_variants.json,0.2621879276257525,success,
question_324_variants.json,0.29367818426306513,success,
question_325_variants.json,0.31084422301266235,success,
question_326_variants.json,0.2743603461296225,success,
question_327_variants.json,0.3274348497928063,success,
question_328_variants.json,0.26880092559272606,success,
question_329_variants.json,0.3172461940627511,success,
question_32_variants.json,0.25476485941390603,success,
question_330_variants.json,0.30251228179061074,success,
question_331_variants.json,0.3222335169161099,success,
question_332_variants.json,0.3242088418035176,success,
question_333_variants.json,0.342593699522929,success,
question_334_variants.json,0.29924983656864085,success,
question_335_variants.json,0.34229644516127816,success,
question_336_variants.json,0.3205774769958808,success,
question_337_variants.json,0.3345177788406204,success,
question_338_variants.json,0.29952569030231707,success,
question_339_variants.json,0.4131640380266938,success,
question_33_variants.json,0.31454429865519684,success,
question_340_variants.json,0.39335982422980376,success,
question_341_variants.json,0.30495164108881584,success,
question_342_variants.json,0.2693522691514996,success,
question_343_variants.json,0.2856391161446436,success,
question_344_variants.json,0.2940400845894702,success,
question_345_variants.json,0.3371013937098705,success,
question_346_variants.json,0.3449438863880991,success,
question_347_variants.json,0.2954804394174792,success,
question_348_variants.json,0.32985611116627633,success,
question_349_variants.json,0.33730866998131204,success,
question_34_variants.json,0.29779682170575944,success,
question_350_variants.json,0.3292160349883875,success,
question_351_variants.json,0.3122755657311882,success,
question_352_variants.json,0.3318164606690582,success,
question_353_variants.json,0.360624124826974,success,
question_354_variants.json,0.2986776780786059,success,
question_355_variants.json,0.28679596998305823,success,
question_356_variants.json,0.29546038596798885,success,
question_357_variants.json,0.35816371074379155,success,
question_358_variants.json,0.3370017482877475,success,
question_359_variants.json,0.3336516322151772,success,
question_35_variants.json,0.2615999243418698,success,
question_360_variants.json,0.27217375182923115,success,
question_361_variants.json,0.35089299746765523,success,
question_362_variants.json,0.3231706042652273,success,
question_363_variants.json,0.30822491528764834,success,
question_364_variants.json,0.33350278720635895,success,
question_365_variants.json,0.2918936392219393,success,
question_366_variants.json,0.3296648252431546,success,
question_367_variants.json,0.3144543642424024,success,
question_368_variants.json,0.2825967804982322,success,
question_369_variants.json,0.23859110058515973,success,
question_36_variants.json,0.3128752717767587,success,
question_370_variants.json,0.35235178685275653,success,
question_371_variants.json,0.27789795604587786,success,
question_372_variants.json,0.32072778905697996,success,
question_373_variants.json,0.34722412252472934,success,
question_374_variants.json,0.3051948208953186,success,
question_375_variants.json,0.29713803785330406,success,
question_376_variants.json,0.2533123599776077,success,
question_377_variants.json,0.2991031704484163,success,
question_378_variants.json,0.3734640570381254,success,
question_379_variants.json,0.2700782789231625,success,
question_37_variants.json,0.3359954002846148,success,
question_380_variants.json,0.2566133612189287,success,
question_381_variants.json,0.324587715953461,success,
question_382_variants.json,0.32663988291743257,success,
question_383_variants.json,0.2853914362140965,success,
question_384_variants.json,0.32065779583276927,success,
question_385_variants.json,0.32255965054426494,success,
question_386_variants.json,0.34182684921925993,success,
question_387_variants.json,0.37136142263884314,success,
question_388_variants.json,0.31961398079698944,success,
question_389_variants.json,0.28184926204401933,success,
question_38_variants.json,0.35562556639225773,success,
question_390_variants.json,0.30945512817726817,success,
question_391_variants.json,0.35702595272970983,success,
question_392_variants.json,0.3059516531909724,success,
question_393_variants.json,0.295963380685708,success,
question_394_variants.json,0.3165020280070903,success,
question_395_variants.json,0.29974397472345593,success,
question_396_variants.json,0.29488221827567423,success,
question_397_variants.json,0.33918832492454226,success,
question_398_variants.json,0.3334764707436992,success,
question_399_variants.json,0.3104187306475664,success,
question_39_variants.json,0.3508905738229844,success,
question_3_variants.json,0.31743894434567055,success,
question_400_variants.json,0.3639388040457886,success,
question_40_variants.json,0.2953360310639934,success,
question_41_variants.json,0.304135926035179,success,
question_42_variants.json,0.27824333380802974,success,
question_43_variants.json,0.34276259048395247,success,
question_44_variants.json,0.22306736699079469,success,
question_45_variants.json,0.26554093805565204,success,
question_46_variants.json,0.29681011549607417,success,
question_47_variants.json,0.31100531533257414,success,
question_48_variants.json,0.38948339029851625,success,
question_49_variants.json,0.3337044645967041,success,
question_4_variants.json,0.3074275793493837,success,
question_50_variants.json,0.2910008636352554,success,
question_51_variants.json,0.37745578711600314,success,
question_52_variants.json,0.35813177505689037,success,
question_53_variants.json,0.33637582161755386,success,
question_54_variants.json,0.2971338992700896,success,
question_55_variants.json,0.3452316994905596,success,
question_56_variants.json,0.30044756360417063,success,
question_57_variants.json,0.3067984400440824,success,
question_58_variants.json,0.369592007595837,success,
question_59_variants.json,0.2967426360221869,success,
question_5_variants.json,0.38759600158022456,success,
question_60_variants.json,0.2980443986050381,success,
question_61_variants.json,0.2478164437575351,success,
question_62_variants.json,0.3152686638752179,success,
question_63_variants.json,0.3538071790930007,success,
question_64_variants.json,0.29347680588874536,success,
question_65_variants.json,0.3417436760073585,success,
question_66_variants.json,0.30739570305849684,success,
question_67_variants.json,0.30188428465563333,success,
question_68_variants.json,0.3038571733714102,success,
question_69_variants.json,0.3021882053780102,success,
question_6_variants.json,0.3362228671473658,success,
question_70_variants.json,0.3205956336049971,success,
question_71_variants.json,0.2948248019009507,success,
question_72_variants.json,0.2781546798096087,success,
question_73_variants.json,0.31412566300015404,success,
question_74_variants.json,0.3187242167519145,success,
question_75_variants.json,0.3252896040540212,success,
question_76_variants.json,0.3077545554915025,success,
question_77_variants.json,0.2755081815951986,success,
question_78_variants.json,0.2730030981901784,success,
question_79_variants.json,0.32076195503535415,success,
question_7_variants.json,0.317430508293949,success,
question_80_variants.json,0.3648311257089736,success,
question_81_variants.json,0.2999897473315031,success,
question_82_variants.json,0.3530664501704646,success,
question_83_variants.json,0.3475635245143571,success,
question_84_variants.json,0.3682176756681453,success,
question_85_variants.json,0.32636088714727896,success,
question_86_variants.json,0.3546088206154451,success,
question_87_variants.json,0.34158709442048235,success,
question_88_variants.json,0.32717543565528273,success,
question_89_variants.json,0.3126062698866779,success,
question_8_variants.json,0.30099910335167585,success,
question_90_variants.json,0.3525148453463924,success,
question_91_variants.json,0.3403773123178691,success,
question_92_variants.json,0.3505407629477601,success,
question_93_variants.json,0.3217158595964179,success,
question_94_variants.json,0.3184352957877922,success,
question_95_variants.json,0.3048352588411111,success,
question_96_variants.json,0.3188361291748878,success,
question_97_variants.json,0.3665446785969344,success,
question_98_variants.json,0.32896099981053445,success,
question_99_variants.json,0.27238814039865994,success,
question_9_variants.json,0.2827411973932322,success,
