file_name,posix_score,status,error
question_250_variants.json,25.643090326956177,success,
question_251_variants.json,35.19193967661104,success,
question_252_variants.json,17.331099400290263,success,
question_253_variants.json,28.943344229800207,success,
question_254_variants.json,15.834909903531207,success,
question_255_variants.json,32.63023413805186,success,
question_256_variants.json,0.25165333544760854,success,
question_257_variants.json,16.299937511477218,success,
question_258_variants.json,4.40898004471688,success,
question_259_variants.json,6.0082778074853085,success,
question_25_variants.json,0.1532159102189456,success,
question_260_variants.json,21.225995888518337,success,
question_261_variants.json,11.669509687745649,success,
question_262_variants.json,15.973482587208109,success,
question_263_variants.json,4.059119446536378,success,
question_264_variants.json,22.429018137959428,success,
question_265_variants.json,23.164425070850797,success,
question_266_variants.json,9.754428728767556,success,
question_267_variants.json,15.32014733743874,success,
question_268_variants.json,37.14475451845021,success,
question_269_variants.json,41.265869677341335,success,
question_26_variants.json,1.6231804759362798,success,
question_270_variants.json,15.879499564423243,success,
question_271_variants.json,37.91505661521654,success,
question_272_variants.json,6.593389889626275,success,
question_273_variants.json,0.4138937428736673,success,
question_274_variants.json,26.60781128908744,success,
question_275_variants.json,17.17206360533924,success,
question_276_variants.json,13.72627199039746,success,
question_277_variants.json,1.950895598222555,success,
question_278_variants.json,26.7297365300944,success,
question_279_variants.json,0.7782704990794673,success,
question_27_variants.json,15.060957013850892,success,
question_280_variants.json,2.041696252315269,success,
question_281_variants.json,1.388107242371872,success,
question_282_variants.json,13.773551664271663,success,
question_283_variants.json,13.440357734280619,success,
question_284_variants.json,10.25567896988593,success,
question_285_variants.json,12.074915107365811,success,
question_286_variants.json,19.876890084573716,success,
question_287_variants.json,9.061496335362985,success,
question_288_variants.json,16.06609224479952,success,
question_289_variants.json,12.577552115499758,success,
question_28_variants.json,15.404468849933522,success,
question_290_variants.json,17.370886556037817,success,
question_291_variants.json,15.224384855340304,success,
question_292_variants.json,22.095889172051983,success,
question_293_variants.json,9.59864834176771,success,
question_294_variants.json,3.589630121847927,success,
question_295_variants.json,0.9767607872237408,success,
question_296_variants.json,14.309865358005768,success,
question_297_variants.json,8.943603929160195,success,
question_298_variants.json,17.838069826031536,success,
question_299_variants.json,28.59711386867449,success,
question_29_variants.json,13.948396439915538,success,
question_2_variants.json,24.063411346607502,success,
question_300_variants.json,33.54785476912412,success,
question_301_variants.json,32.773302964928085,success,
question_302_variants.json,27.510490648400715,success,
question_303_variants.json,14.782339875023784,success,
question_304_variants.json,8.318984166763284,success,
question_305_variants.json,26.07933282336321,success,
question_306_variants.json,30.916623043577225,success,
question_307_variants.json,25.04314952240666,success,
question_308_variants.json,10.987549147398584,success,
question_309_variants.json,26.586382914150064,success,
question_30_variants.json,29.513548382085833,success,
question_310_variants.json,18.51216585649529,success,
question_311_variants.json,5.394821162378985,success,
question_312_variants.json,4.055397914905495,success,
question_313_variants.json,23.813861993215923,success,
question_314_variants.json,0.0,success,
question_315_variants.json,31.29804506361325,success,
question_316_variants.json,23.987260144359873,success,
question_317_variants.json,0.9249427019400749,success,
question_318_variants.json,13.212744166591806,success,
question_319_variants.json,13.596327003978727,success,
question_31_variants.json,12.968572994916126,success,
question_320_variants.json,17.013015117383837,success,
question_321_variants.json,32.501150422455886,success,
question_322_variants.json,37.116124026221435,success,
question_323_variants.json,22.083121114743108,success,
question_324_variants.json,20.365689523469463,success,
question_325_variants.json,4.304215663436498,success,
question_326_variants.json,10.183944540908033,success,
question_327_variants.json,27.23798937808384,success,
question_328_variants.json,17.603916863540203,success,
question_329_variants.json,13.606964328977734,success,
question_32_variants.json,2.230861033776795,success,
question_330_variants.json,11.252879048674561,success,
question_331_variants.json,17.853759504491645,success,
question_332_variants.json,23.14249460994501,success,
question_333_variants.json,27.210015203253796,success,
question_334_variants.json,10.3549345722472,success,
question_335_variants.json,31.36255964208948,success,
question_336_variants.json,12.648192058645957,success,
question_337_variants.json,29.81605549243921,success,
question_338_variants.json,11.450426439493489,success,
question_339_variants.json,18.68738303621829,success,
question_33_variants.json,15.432654324838927,success,
question_340_variants.json,38.240852922653694,success,
question_341_variants.json,19.111243788499788,success,
question_342_variants.json,0.21297700242562734,success,
question_343_variants.json,37.685167683332274,success,
question_344_variants.json,13.017638407366434,success,
question_345_variants.json,20.97219990736131,success,
question_346_variants.json,8.253671118702204,success,
question_347_variants.json,21.15104320281923,success,
question_348_variants.json,13.170712529614773,success,
question_349_variants.json,0.0,success,
question_34_variants.json,0.1645666842243887,success,
question_350_variants.json,29.59543930239372,success,
question_351_variants.json,15.709152055333712,success,
question_352_variants.json,22.264112454879584,success,
question_353_variants.json,3.68958693494838,success,
question_354_variants.json,21.80664308998743,success,
question_355_variants.json,17.440456445492728,success,
question_356_variants.json,9.817209040696348,success,
question_357_variants.json,17.655941097148073,success,
question_358_variants.json,0.0,success,
question_359_variants.json,5.899990767483979,success,
question_35_variants.json,22.62885592485396,success,
question_360_variants.json,24.537074121417653,success,
question_361_variants.json,4.076466363993557,success,
question_362_variants.json,15.122313755570035,success,
question_363_variants.json,16.114657573665724,success,
question_364_variants.json,17.407042157082344,success,
question_365_variants.json,10.304413958034473,success,
question_366_variants.json,29.75899916697252,success,
question_367_variants.json,20.041078590016724,success,
question_368_variants.json,9.895332527642644,success,
question_369_variants.json,7.497310528770401,success,
question_36_variants.json,8.443560207306916,success,
question_370_variants.json,17.772893805497933,success,
question_371_variants.json,0.2702620305320444,success,
question_372_variants.json,22.24965462813594,success,
question_373_variants.json,29.73227800257981,success,
question_374_variants.json,1.7480076370636595,success,
question_375_variants.json,15.056518618294149,success,
question_376_variants.json,1.2154113995358022,success,
question_377_variants.json,0.14617487961595707,success,
question_378_variants.json,2.076899841308594,success,
question_379_variants.json,18.677845554263154,success,
question_37_variants.json,6.077015964317806,success,
question_380_variants.json,20.567328320319845,success,
question_381_variants.json,21.34758747044657,success,
question_382_variants.json,19.87781722679127,success,
question_383_variants.json,33.82123537741139,success,
question_384_variants.json,5.3509406074483135,success,
question_385_variants.json,3.595850472090071,success,
question_386_variants.json,10.601243586152705,success,
question_387_variants.json,42.04943244824263,success,
question_388_variants.json,29.139782064592996,success,
question_389_variants.json,32.68731536704733,success,
question_38_variants.json,18.673145936257917,success,
question_390_variants.json,15.504884392424254,success,
question_391_variants.json,4.935732445854448,success,
question_392_variants.json,26.282307483015426,success,
question_393_variants.json,15.25443055008398,success,
question_394_variants.json,15.595010667925239,success,
question_395_variants.json,33.32068737809524,success,
question_396_variants.json,17.165087638620644,success,
question_397_variants.json,9.711926483725483,success,
question_398_variants.json,30.965965635886008,success,
question_399_variants.json,11.738905803231171,success,
question_39_variants.json,44.110890355494895,success,
question_3_variants.json,6.310528836220762,success,
question_400_variants.json,18.796106924073055,success,
question_40_variants.json,21.477559450370073,success,
question_41_variants.json,12.389365108934319,success,
question_42_variants.json,9.823519816600916,success,
question_43_variants.json,30.515430306306033,success,
question_44_variants.json,22.790588114751404,success,
question_45_variants.json,5.15738429154404,success,
question_46_variants.json,11.714473276174425,success,
question_47_variants.json,24.922981452128898,success,
question_48_variants.json,14.091616731560592,success,
question_49_variants.json,13.921856516736923,success,
question_4_variants.json,16.333422068339402,success,
question_50_variants.json,28.028773996499318,success,
question_51_variants.json,14.2265265285427,success,
question_52_variants.json,26.14405465845638,success,
question_53_variants.json,23.126279941527887,success,
question_54_variants.json,8.863469704962593,success,
question_55_variants.json,13.414191442450008,success,
question_56_variants.json,14.25768093340326,success,
question_57_variants.json,30.18875759773096,success,
question_58_variants.json,32.57860023874651,success,
question_59_variants.json,12.397935633559323,success,
question_5_variants.json,5.6418582289959485,success,
question_60_variants.json,3.4212028531574075,success,
question_61_variants.json,16.00094851639039,success,
question_62_variants.json,15.233526691978945,success,
question_63_variants.json,3.7538676611964363,success,
question_64_variants.json,14.706189930061324,success,
question_65_variants.json,13.665229850736527,success,
question_66_variants.json,10.587071866841548,success,
question_67_variants.json,25.194780077690318,success,
question_68_variants.json,15.859518591797393,success,
question_69_variants.json,15.364212596416474,success,
question_6_variants.json,22.186116930990522,success,
question_70_variants.json,4.458970717829886,success,
question_71_variants.json,20.66407724970967,success,
question_72_variants.json,10.360409247784903,success,
question_73_variants.json,16.26536075597366,success,
question_74_variants.json,10.537383054714988,success,
question_75_variants.json,25.376723423371402,success,
question_76_variants.json,13.862649433225679,success,
question_77_variants.json,4.197299929320812,success,
question_78_variants.json,7.9139881168212085,success,
question_79_variants.json,30.579295113521276,success,
question_7_variants.json,29.862802962796515,success,
question_80_variants.json,14.705529199903648,success,
question_81_variants.json,19.853874006465297,success,
question_82_variants.json,19.54110921103915,success,
question_83_variants.json,16.92774621601476,success,
question_84_variants.json,32.19705465651693,success,
question_85_variants.json,16.02253429341251,success,
question_86_variants.json,0.29775081114335494,success,
question_87_variants.json,16.86382448902318,success,
question_88_variants.json,14.4268479104682,success,
question_89_variants.json,8.022135131481082,success,
question_8_variants.json,0.2250436715646225,success,
question_90_variants.json,13.932074490010462,success,
question_91_variants.json,23.00853811474668,success,
question_92_variants.json,33.97646016303286,success,
question_93_variants.json,34.051922717903615,success,
question_94_variants.json,20.086384885409167,success,
question_95_variants.json,11.021660396798039,success,
question_96_variants.json,0.0,success,
question_97_variants.json,13.896359047364959,success,
question_98_variants.json,16.324579518719744,success,
question_99_variants.json,5.242321496298823,success,
question_9_variants.json,10.867146578448835,success,
